Date,DayOfWeek,S&P500,Gold_Close,Bitcoin_Close,Ethereum_Close
2019-01-24,4,2642.33,1279.0999755859375,3600.865478515625,117.362886414
2019-01-25,5,2664.76,1297.4000244140625,3599.765869140625,116.37834358
2019-01-28,1,2643.85,1302.4000244140625,3470.450439453125,106.589976822
2019-01-29,2,2640.0,1308.199951171875,3448.116943359375,105.598213782
2019-01-30,3,2681.05,1309.9000244140625,3486.181640625,108.90753982
2019-01-31,4,2704.1,1319.699951171875,3457.792724609375,107.061013064
2019-02-01,5,2706.53,1316.9000244140625,3487.9453125,107.609786895
2019-02-04,1,2724.87,1314.300048828125,3459.154052734375,107.821603427
2019-02-05,2,2737.7,1314.199951171875,3466.357421875,107.443520166
2019-02-06,3,2731.61,1309.5,3413.767822265625,104.919289868
2019-02-07,4,2706.05,1309.4000244140625,3399.4716796875,104.535298574
2019-02-08,5,2707.88,1313.699951171875,3666.7802734375,119.267748863
2019-02-11,1,2709.8,1307.0,3648.4306640625,121.298395992
2019-02-12,2,2744.73,1309.199951171875,3653.528564453125,122.572291057
2019-02-13,3,2753.03,1310.800048828125,3632.070556640625,122.553602552
2019-02-14,4,2745.73,1309.800048828125,3616.880859375,121.390203726
2019-02-15,5,2775.6,1318.0999755859375,3620.810791015625,122.100387372
2019-02-19,2,2779.76,1340.0999755859375,3947.094482421875,145.346183571
2019-02-20,3,2784.7,1343.300048828125,3999.820556640625,149.554343958
2019-02-21,4,2774.88,1323.5,3954.1181640625,146.130844289
2019-02-22,5,2792.67,1329.199951171875,4005.526611328125,149.092454265
2019-02-25,1,2796.11,1325.9000244140625,3882.6962890625,139.822855499
2019-02-26,2,2793.9,1325.0999755859375,3854.35791015625,138.08968196
2019-02-27,3,2792.38,1317.699951171875,3851.04736328125,136.125954509
2019-02-28,4,2784.49,1312.800048828125,3854.785400390625,136.746252009
2019-03-01,5,2803.69,1296.4000244140625,3859.583740234375,136.443622783
2019-03-04,1,2792.81,1284.800048828125,3761.55712890625,127.774121264
2019-03-05,2,2789.65,1282.0,3896.375,137.822384799
2019-03-06,3,2771.45,1284.9000244140625,3903.942626953125,138.789354083
2019-03-07,4,2748.93,1283.800048828125,3911.484375,138.03450239
2019-03-08,5,2743.07,1297.0,3901.131591796875,135.127074998
2019-03-11,1,2783.3,1288.800048828125,3905.227294921875,133.83403156
2019-03-12,2,2791.52,1296.300048828125,3909.15625,134.442888733
2019-03-13,3,2810.92,1307.5,3906.71728515625,133.263076226
2019-03-14,4,2808.48,1293.4000244140625,3924.369140625,133.711599756
2019-03-15,5,2822.48,1301.800048828125,3960.9111328125,137.691783786
2019-03-18,1,2832.94,1300.300048828125,4032.50732421875,139.374600609
2019-03-19,2,2832.57,1305.0,4071.190185546875,140.519199188
2019-03-20,3,2824.23,1300.5,4087.476318359375,140.68636173
2019-03-21,4,2854.88,1306.0999755859375,4029.326904296875,136.636060704
2019-03-22,5,2800.71,1311.5999755859375,4023.96826171875,137.181435033
2019-03-25,1,2798.36,1321.9000244140625,3963.070556640625,135.031027518
2019-03-26,2,2818.46,1314.300048828125,3985.080810546875,135.460352857
2019-03-27,3,2805.37,1309.9000244140625,4087.066162109375,140.988157542
2019-03-28,4,2815.44,1289.800048828125,4069.107177734375,139.416477555
2019-03-29,5,2834.4,1293.0,4098.37451171875,142.497417117
2019-04-01,1,2867.19,1288.4000244140625,4158.18310546875,141.830324349
2019-04-02,2,2867.24,1290.0,4879.8779296875,163.961741819
2019-04-03,3,2873.4,1289.9000244140625,4973.02197265625,161.458801333
2019-04-04,4,2879.39,1289.0,4922.798828125,158.052537823
2019-04-05,5,2892.74,1290.4000244140625,5036.68115234375,165.514845948
2019-04-08,1,2895.77,1297.0999755859375,5289.77099609375,180.258815391
2019-04-09,2,2878.2,1303.5,5204.95849609375,176.114574527
2019-04-10,3,2888.21,1309.0999755859375,5324.5517578125,177.337476528
2019-04-11,4,2888.32,1288.5999755859375,5064.48779296875,165.49701739
2019-04-12,5,2907.41,1290.5999755859375,5089.5390625,164.736323365
2019-04-15,1,2905.58,1286.800048828125,5067.1083984375,161.574178302
2019-04-16,2,2907.06,1272.5999755859375,5235.5595703125,167.623441183
2019-04-17,3,2900.45,1272.199951171875,5251.93798828125,166.950761576
2019-04-18,4,2905.03,1271.9000244140625,5298.3857421875,173.814032352
2019-04-22,1,2907.97,1273.5,5399.365234375,171.874669558
2019-04-23,2,2933.68,1269.300048828125,5572.3623046875,171.447798826
2019-04-24,3,2927.25,1275.5,5464.86669921875,165.82609059
2019-04-25,4,2926.17,1275.800048828125,5210.515625,154.459399951
2019-04-26,5,2939.88,1284.9000244140625,5279.34814453125,156.347087281
2019-04-29,1,2943.03,1278.5999755859375,5247.3525390625,155.201995458
2019-04-30,2,2945.83,1282.800048828125,5350.7265625,162.166037089
2019-05-01,3,2923.73,1281.4000244140625,5402.697265625,160.818344256
2019-05-02,4,2917.52,1269.699951171875,5505.28369140625,162.122791335
2019-05-03,5,2945.64,1279.199951171875,5768.28955078125,167.952408601
2019-05-06,1,2932.47,1281.699951171875,5746.80712890625,172.653208017
2019-05-07,2,2884.05,1283.5,5829.50146484375,169.798657365
2019-05-08,3,2879.42,1279.4000244140625,5982.45751953125,170.948168196
2019-05-09,4,2870.72,1283.5,6174.52880859375,170.289301603
2019-05-10,5,2881.4,1285.699951171875,6378.84912109375,173.142739021
2019-05-13,1,2811.87,1300.0999755859375,7814.9150390625,196.846276938
2019-05-14,2,2834.41,1294.699951171875,7994.416015625,217.148571659
2019-05-15,3,2850.96,1296.300048828125,8205.16796875,247.153065441
2019-05-16,4,2876.32,1285.0,7884.9091796875,264.010023118
2019-05-17,5,2859.53,1274.5,7343.8955078125,243.764593413
2019-05-20,1,2840.23,1276.0999755859375,7978.30908203125,251.864416688
2019-05-21,2,2864.36,1272.0,7963.32763671875,255.215875873
2019-05-22,3,2856.27,1273.5999755859375,7680.06640625,244.698911619
2019-05-23,4,2822.24,1284.800048828125,7881.8466796875,245.965672113
2019-05-24,5,2826.06,1283.0,7987.37158203125,249.484984964
2019-05-28,2,2802.39,1276.5,8719.9619140625,271.76871076
2019-05-29,3,2783.02,1280.5999755859375,8659.4873046875,269.455701828
2019-05-30,4,2788.86,1287.0999755859375,8319.47265625,255.858948474
2019-05-31,5,2752.06,1305.800048828125,8574.501953125,268.113560321
2019-06-03,1,2744.45,1322.699951171875,8208.9951171875,252.607929766
2019-06-04,2,2803.27,1323.4000244140625,7707.77099609375,241.338786302
2019-06-05,3,2826.15,1328.300048828125,7824.2314453125,247.051016639
2019-06-06,4,2843.49,1337.5999755859375,7822.0234375,249.474338747
2019-06-07,5,2873.34,1341.199951171875,8043.951171875,250.930360395
2019-06-10,1,2886.73,1324.699951171875,8000.32958984375,247.520125135
2019-06-11,2,2885.72,1326.4000244140625,7927.71435546875,245.781827855
2019-06-12,3,2879.84,1331.9000244140625,8145.857421875,260.903303733
2019-06-13,4,2891.64,1339.199951171875,8230.923828125,256.168792302
2019-06-14,5,2886.98,1340.0999755859375,8693.8330078125,264.08745783
2019-06-17,1,2889.67,1338.699951171875,9320.3525390625,274.35111507
2019-06-18,2,2917.75,1346.5999755859375,9081.7626953125,265.051857677
2019-06-19,3,2926.46,1344.5999755859375,9273.521484375,269.43179794
2019-06-20,4,2954.18,1392.9000244140625,9527.16015625,271.695017157
2019-06-21,5,2950.46,1396.199951171875,10144.556640625,294.910279603
2019-06-24,1,2945.35,1414.300048828125,11011.1025390625,310.424669171
2019-06-25,2,2917.38,1414.9000244140625,11790.9169921875,318.126310017
2019-06-26,3,2913.78,1411.5999755859375,13016.2314453125,336.753188391
2019-06-27,4,2924.92,1408.4000244140625,11182.806640625,294.267645009
2019-06-28,5,2941.76,1409.699951171875,12407.33203125,311.226103335
2019-07-01,1,2964.33,1385.5999755859375,10583.134765625,293.641117329
2019-07-02,2,2973.01,1404.5999755859375,10801.677734375,291.596440849
2019-07-03,3,2995.82,1417.699951171875,11961.26953125,303.099965055
2019-07-05,5,2990.41,1396.699951171875,10978.4599609375,287.997523405
2019-07-08,1,2975.95,1397.0,12285.9580078125,313.251403897
2019-07-09,2,2979.63,1397.5,12573.8125,308.881016742
2019-07-10,3,2993.07,1410.0999755859375,12156.5126953125,290.002318276
2019-07-11,4,2999.91,1404.300048828125,11358.662109375,268.704039911
2019-07-12,5,3013.77,1409.9000244140625,11815.986328125,276.276710845
2019-07-15,1,3014.3,1411.4000244140625,10895.08984375,229.775995774
2019-07-16,2,3004.04,1409.199951171875,9477.6416015625,199.188675302
2019-07-17,3,2984.42,1421.300048828125,9693.802734375,211.484962906
2019-07-18,4,2995.11,1426.0999755859375,10666.482421875,226.566159112
2019-07-19,5,2976.61,1425.0999755859375,10530.732421875,221.333421321
2019-07-22,1,2985.03,1425.300048828125,10343.1064453125,217.560020158
2019-07-23,2,3005.47,1420.0999755859375,9900.767578125,212.728522894
2019-07-24,3,3019.56,1422.800048828125,9811.92578125,217.046368323
2019-07-25,4,3003.67,1413.9000244140625,9911.841796875,219.61799494
2019-07-26,5,3025.86,1418.5,9870.3037109375,219.62960287
2019-07-29,1,3020.97,1419.5999755859375,9519.1455078125,211.268057982
2019-07-30,2,3013.18,1429.699951171875,9607.423828125,210.522603615
2019-07-31,3,2980.38,1426.0999755859375,10085.6279296875,218.654145766
2019-08-01,4,2953.56,1420.9000244140625,10399.6689453125,217.808443355
2019-08-02,5,2932.05,1445.5999755859375,10518.1748046875,217.871561739
2019-08-05,1,2844.74,1464.5999755859375,11805.6533203125,234.215027081
2019-08-06,2,2881.77,1472.4000244140625,11478.1689453125,226.020649952
2019-08-07,3,2883.98,1507.300048828125,11941.96875,226.391007833
2019-08-08,4,2938.09,1497.699951171875,11966.4072265625,220.941859044
2019-08-09,5,2918.65,1496.5999755859375,11862.9365234375,210.48891334
2019-08-12,1,2882.7,1505.300048828125,11382.6162109375,211.288063961
2019-08-13,2,2926.32,1502.199951171875,10895.830078125,208.709040675
2019-08-14,3,2840.6,1515.9000244140625,10051.7041015625,186.60774116
2019-08-15,4,2847.6,1519.5999755859375,10311.5458984375,188.50206008
2019-08-16,5,2888.68,1512.5,10374.3388671875,185.4400734
2019-08-19,1,2923.65,1500.4000244140625,10916.0537109375,203.091932563
2019-08-20,2,2900.51,1504.5999755859375,10763.232421875,196.565408066
2019-08-21,3,2924.43,1504.5999755859375,10138.0498046875,186.891630451
2019-08-22,4,2922.95,1497.300048828125,10131.0556640625,191.332912454
2019-08-23,5,2847.11,1526.5999755859375,10407.96484375,194.706208556
2019-08-26,1,2878.38,1526.300048828125,10370.8203125,188.929374951
2019-08-27,2,2869.16,1541.0,10185.5,187.516661348
2019-08-28,3,2887.94,1537.800048828125,9754.4228515625,173.88997343
2019-08-29,4,2924.58,1526.5,9510.2001953125,169.516734455
2019-08-30,5,2926.46,1519.0999755859375,9598.173828125,168.834875179
2019-09-03,2,2906.27,1545.9000244140625,10623.5400390625,179.49932195
2019-09-04,3,2937.78,1550.300048828125,10594.4931640625,175.992884274
2019-09-05,4,2976.0,1515.4000244140625,10575.533203125,174.217126821
2019-09-06,5,2978.71,1506.199951171875,10353.302734375,169.956174802
2019-09-09,1,2978.43,1502.199951171875,10334.974609375,181.149467473
2019-09-10,2,2979.39,1490.300048828125,10115.9755859375,179.787171751
2019-09-11,3,3000.93,1494.4000244140625,10178.3720703125,178.725492594
2019-09-12,4,3009.57,1498.699951171875,10410.126953125,181.01609158
2019-09-13,5,3007.39,1490.9000244140625,10360.546875,181.109723362
2019-09-16,1,2997.96,1503.0999755859375,10276.7939453125,197.113177378
2019-09-17,2,3005.7,1505.0999755859375,10241.2724609375,208.608748647
2019-09-18,3,3006.73,1507.5,10198.248046875,211.393034896
2019-09-19,4,3006.79,1498.4000244140625,10266.4150390625,221.280858893
2019-09-20,5,2992.07,1507.300048828125,10181.6416015625,218.050055201
2019-09-23,1,2991.78,1523.699951171875,9729.32421875,201.92131273
2019-09-24,2,2966.6,1532.0999755859375,8620.56640625,168.110736232
2019-09-25,3,2984.87,1504.5999755859375,8486.9931640625,170.892695093
2019-09-26,4,2977.62,1507.5,8118.9677734375,166.727124473
2019-09-27,5,2961.79,1499.0999755859375,8251.845703125,174.710992913
2019-09-30,1,2976.74,1465.699951171875,8293.8681640625,179.872201473
2019-10-01,2,2940.25,1482.0,8343.2763671875,177.340419656
2019-10-02,3,2887.61,1501.0,8393.0419921875,180.710506299
2019-10-03,4,2910.63,1507.0999755859375,8259.9921875,175.199341492
2019-10-04,5,2952.01,1506.199951171875,8205.939453125,176.985006881
2019-10-07,1,2938.79,1497.699951171875,8245.623046875,181.186333328
2019-10-08,2,2893.06,1497.199951171875,8228.783203125,182.021563815
2019-10-09,3,2919.4,1506.0999755859375,8595.740234375,193.293257938
2019-10-10,4,2938.13,1494.800048828125,8586.4736328125,191.659672427
2019-10-11,5,2970.27,1482.699951171875,8321.7568359375,182.569691851
2019-10-14,1,2966.15,1491.699951171875,8374.6865234375,186.960906402
2019-10-15,2,2995.68,1477.5999755859375,8205.369140625,181.406059693
2019-10-16,3,2989.69,1488.0,8047.52685546875,176.013511357
2019-10-17,4,2997.95,1492.300048828125,8103.9111328125,178.028348281
2019-10-18,5,2986.2,1488.199951171875,7973.20751953125,173.621340828
2019-10-21,1,3006.72,1482.4000244140625,8243.720703125,174.920987616
2019-10-22,2,2995.99,1481.699951171875,8078.203125,172.300854142
2019-10-23,3,3004.52,1489.9000244140625,7514.671875,162.40278776
2019-10-24,4,3010.29,1498.9000244140625,7493.48876953125,162.16854058
2019-10-25,5,3022.55,1499.5,8660.7001953125,181.523214189
2019-10-28,1,3039.42,1490.0,9256.1484375,182.662817561
2019-10-29,2,3036.89,1487.0,9427.6875,190.342582145
2019-10-30,3,3046.77,1493.199951171875,9205.7265625,184.692164388
2019-10-31,4,3037.56,1511.4000244140625,9199.5849609375,183.966917607
2019-11-01,5,3066.91,1508.0,9261.1044921875,183.969902446
2019-11-04,1,3078.27,1508.0,9412.6123046875,186.355190781
2019-11-05,2,3074.62,1480.800048828125,9342.52734375,189.304170553
2019-11-06,3,3076.78,1490.199951171875,9360.8798828125,191.593841453
2019-11-07,4,3085.18,1464.199951171875,9267.5615234375,187.976543734
2019-11-08,5,3093.08,1461.300048828125,8804.880859375,184.211470298
2019-11-11,1,3087.01,1455.5,8757.7880859375,185.489646106
2019-11-12,2,3091.84,1452.0999755859375,8815.662109375,186.843411554
2019-11-13,3,3094.04,1461.699951171875,8808.2626953125,188.258745224
2019-11-14,4,3096.63,1471.800048828125,8708.0947265625,185.999635946
2019-11-15,5,3120.46,1467.300048828125,8491.9921875,180.521180884
2019-11-18,1,3122.03,1470.9000244140625,8309.2861328125,180.559604932
2019-11-19,2,3120.18,1473.300048828125,8206.1455078125,177.45554544
2019-11-20,3,3108.46,1473.300048828125,8027.26806640625,175.6983433
2019-11-21,4,3103.54,1463.0999755859375,7642.75,161.462725503
2019-11-22,5,3110.29,1463.0999755859375,7296.57763671875,150.26817098
2019-11-25,1,3133.64,1456.5999755859375,7146.1337890625,146.476535696
2019-11-26,2,3140.52,1459.800048828125,7218.37109375,148.96506618
2019-11-27,3,3153.63,1453.4000244140625,7531.66357421875,153.010552055
2019-11-29,5,3140.98,1465.5999755859375,7761.24365234375,155.304145933
2019-12-02,1,3113.87,1462.300048828125,7321.98828125,149.059152693
2019-12-03,2,3093.2,1478.199951171875,7320.1455078125,147.956415218
2019-12-04,3,3112.76,1474.0,7252.03466796875,146.747737819
2019-12-05,4,3117.43,1476.9000244140625,7448.3076171875,149.248994591
2019-12-06,5,3145.91,1459.0999755859375,7546.99658203125,149.194447774
2019-12-09,1,3135.96,1459.300048828125,7400.8994140625,148.225168781
2019-12-10,2,3132.52,1462.5999755859375,7278.11962890625,146.267046031
2019-12-11,3,3141.63,1469.4000244140625,7217.42724609375,143.607998355
2019-12-12,4,3168.57,1466.699951171875,7243.13427734375,145.604010549
2019-12-13,5,3168.8,1475.5999755859375,7269.6845703125,144.944741929
2019-12-16,1,3191.45,1475.0,6932.48046875,133.61402998
2019-12-17,2,3192.52,1474.5999755859375,6640.51513671875,122.603888126
2019-12-18,3,3191.14,1472.5999755859375,7276.802734375,133.092194403
2019-12-19,4,3205.37,1478.199951171875,7202.84423828125,129.321129968
2019-12-20,5,3221.22,1474.699951171875,7218.81640625,129.066049932
2019-12-23,1,3224.01,1482.5,7355.62841796875,128.614088921
2019-12-24,2,3223.38,1499.0999755859375,7322.5322265625,129.0638929
2019-12-26,4,3239.91,1509.300048828125,7238.966796875,126.361222911
2019-12-27,5,3240.02,1513.800048828125,7290.08837890625,127.214610889
2019-12-30,1,3221.29,1514.5,7292.9951171875,132.633488892
2019-12-31,2,3230.78,1519.5,7193.59912109375,129.610859432
2020-01-02,4,3257.85,1524.5,6985.47021484375,127.410182379
2020-01-03,5,3234.85,1549.199951171875,7344.88427734375,134.171712485
2020-01-06,1,3246.28,1566.199951171875,7769.21923828125,144.30415371
2020-01-07,2,3237.18,1571.800048828125,8163.6923828125,143.543998337
2020-01-08,3,3253.05,1557.4000244140625,8079.86279296875,141.258134415
2020-01-09,4,3274.7,1551.699951171875,7879.0712890625,138.979196656
2020-01-10,5,3265.35,1557.5,8166.55419921875,143.963781218
2020-01-13,1,3288.13,1548.4000244140625,8144.1943359375,144.226591141
2020-01-14,2,3283.15,1542.4000244140625,8827.7646484375,165.955358611
2020-01-15,3,3289.29,1552.0999755859375,8807.0107421875,166.230685102
2020-01-16,4,3316.81,1549.0,8723.7861328125,164.391010988
2020-01-17,5,3329.62,1558.800048828125,8929.0380859375,170.77995796
2020-01-21,2,3320.79,1556.4000244140625,8745.89453125,169.69716391
2020-01-22,3,3321.75,1555.300048828125,8680.8759765625,168.294161709
2020-01-23,4,3325.54,1564.5999755859375,8406.515625,162.928558428
2020-01-24,5,3295.47,1571.0999755859375,8445.4345703125,163.051182861
2020-01-27,1,3243.63,1576.800048828125,8909.8193359375,170.930890433
2020-01-28,2,3276.24,1569.199951171875,9358.58984375,176.370320541
2020-01-29,3,3273.4,1569.800048828125,9316.6298828125,175.050337929
2020-01-30,4,3283.66,1583.5,9508.9931640625,184.690476436
2020-01-31,5,3225.52,1582.9000244140625,9350.529296875,180.160175239
2020-02-03,1,3248.92,1577.199951171875,9293.521484375,189.865063235
2020-02-04,2,3297.59,1550.4000244140625,9180.962890625,189.250602393
2020-02-05,3,3334.69,1557.800048828125,9613.423828125,204.230244698
2020-02-06,4,3345.78,1565.0999755859375,9729.8017578125,212.339079745
2020-02-07,5,3327.71,1568.5999755859375,9795.943359375,222.72606629
2020-02-10,1,3352.09,1574.699951171875,9856.611328125,223.52269963
2020-02-11,2,3357.75,1565.5999755859375,10208.236328125,235.851199501
2020-02-12,3,3379.45,1567.4000244140625,10326.0546875,265.406126106
2020-02-13,4,3373.94,1575.0999755859375,10214.3798828125,268.099256044
2020-02-14,5,3380.16,1582.699951171875,10312.1162109375,284.217509609
2020-02-18,2,3370.29,1600.0,10141.99609375,281.944579134
2020-02-19,3,3386.15,1607.5,9633.38671875,259.763962739
2020-02-20,4,3373.23,1616.5999755859375,9608.4755859375,257.949455024
2020-02-21,5,3337.75,1644.5999755859375,9686.44140625,265.600612524
2020-02-24,1,3225.89,1672.4000244140625,9650.1748046875,265.216417336
2020-02-25,2,3128.21,1646.9000244140625,9341.705078125,247.817592279
2020-02-26,3,3116.39,1640.0,8820.5224609375,225.680265514
2020-02-27,4,2978.76,1640.0,8784.494140625,226.753395276
2020-02-28,5,2954.22,1564.0999755859375,8672.455078125,226.760501479
2020-03-02,1,3090.23,1592.300048828125,8869.669921875,230.569781825
2020-03-03,2,3003.37,1642.0999755859375,8787.7861328125,224.479622332
2020-03-04,3,3130.12,1641.0999755859375,8755.24609375,224.517976367
2020-03-05,4,3023.94,1666.4000244140625,9078.7626953125,229.26818886
2020-03-06,5,2972.37,1670.800048828125,9122.5458984375,243.525299741
2020-03-09,1,2746.56,1674.5,7923.64453125,201.986327111
2020-03-10,2,2882.23,1659.0999755859375,7909.7294921875,200.767247427
2020-03-11,3,2741.38,1641.4000244140625,7911.43017578125,194.868528471
2020-03-12,4,2480.64,1589.300048828125,4970.7880859375,112.347123759
2020-03-13,5,2711.02,1515.699951171875,5563.70703125,133.201807239
2020-03-16,1,2386.13,1485.9000244140625,5014.47998046875,110.605876012
2020-03-17,2,2529.19,1524.9000244140625,5225.62939453125,113.942750228
2020-03-18,3,2398.1,1477.300048828125,5238.4384765625,114.842273039
2020-03-19,4,2409.39,1478.5999755859375,6191.19287109375,136.593857971
2020-03-20,5,2304.92,1484.0,6198.7783203125,132.737170068
2020-03-23,1,2237.4,1567.0,6416.31494140625,134.911612009
2020-03-24,2,2447.33,1660.199951171875,6734.8037109375,138.761445013
2020-03-25,3,2475.56,1632.300048828125,6681.06298828125,136.195892908
2020-03-26,4,2630.07,1650.0999755859375,6716.4404296875,138.361557339
2020-03-27,5,2541.47,1623.9000244140625,6469.79833984375,133.937940192
2020-03-30,1,2626.65,1622.0,6429.841796875,132.904538063
2020-03-31,2,2584.59,1583.4000244140625,6438.64453125,133.593565057
2020-04-01,3,2470.5,1578.199951171875,6606.7763671875,135.634552336
2020-04-02,4,2526.9,1625.699951171875,6793.62451171875,142.029147631
2020-04-03,5,2488.65,1633.699951171875,6733.38720703125,142.091309874
2020-04-06,1,2663.68,1677.0,7271.78125,169.135884595
2020-04-07,2,2659.41,1664.800048828125,7176.41455078125,165.101942525
2020-04-08,3,2749.98,1665.4000244140625,7334.0986328125,172.641733789
2020-04-09,4,2789.82,1736.199951171875,7302.08935546875,170.807147486
2020-04-13,1,2761.63,1744.800048828125,6845.03759765625,156.279549094
2020-04-14,2,2846.06,1756.699951171875,6842.427734375,157.596395681
2020-04-15,3,2783.36,1727.199951171875,6642.10986328125,153.286892905
2020-04-16,4,2799.55,1720.4000244140625,7116.80419921875,172.157382821
2020-04-17,5,2874.56,1689.199951171875,7096.1845703125,171.638582707
2020-04-20,1,2823.16,1701.5999755859375,6881.95849609375,172.297157575
2020-04-21,2,2736.56,1678.199951171875,6880.3232421875,172.737700531
2020-04-22,3,2799.31,1728.699951171875,7117.20751953125,182.599574801
2020-04-23,4,2797.8,1733.300048828125,7429.724609375,185.028670833
2020-04-24,5,2836.74,1723.5,7550.90087890625,189.236941873
2020-04-27,1,2878.48,1711.9000244140625,7795.60107421875,197.2247212
2020-04-28,2,2863.39,1710.5,7807.05859375,198.415382994
2020-04-29,3,2939.51,1703.4000244140625,8801.0380859375,216.968223855
2020-04-30,4,2912.43,1684.199951171875,8658.5537109375,207.602055895
2020-05-01,5,2830.71,1694.5,8864.7666015625,214.219106382
2020-05-04,1,2842.74,1706.9000244140625,8912.654296875,208.174010942
2020-05-05,2,2868.44,1704.4000244140625,9003.0703125,206.774404531
2020-05-06,3,2848.42,1684.199951171875,9268.76171875,204.055782253
2020-05-07,4,2881.19,1721.800048828125,9951.5185546875,212.289405787
2020-05-08,5,2929.8,1709.9000244140625,9842.666015625,212.991579806
2020-05-11,1,2930.19,1695.300048828125,8601.7958984375,185.91283695
2020-05-12,2,2870.12,1704.4000244140625,8804.4775390625,189.312502269
2020-05-13,3,2820.0,1713.9000244140625,9269.9873046875,199.193283428
2020-05-14,4,2852.5,1738.0999755859375,9733.7216796875,202.949100772
2020-05-15,5,2863.7,1753.4000244140625,9328.197265625,195.622658341
2020-05-18,1,2953.91,1731.800048828125,9726.5751953125,214.525055208
2020-05-19,2,2922.94,1744.199951171875,9729.0380859375,213.451110911
2020-05-20,3,2971.61,1750.5999755859375,9522.9814453125,210.096735593
2020-05-21,4,2948.51,1720.5,9081.76171875,199.883605552
2020-05-22,5,2955.45,1734.5999755859375,9182.5771484375,207.169194624
2020-05-26,2,2991.77,1704.800048828125,8835.052734375,201.902309998
2020-05-27,3,3036.13,1710.300048828125,9181.017578125,208.863429364
2020-05-28,4,3029.73,1713.300048828125,9525.7509765625,219.840431324
2020-05-29,5,3044.31,1736.9000244140625,9439.1240234375,220.675124275
2020-06-01,1,3055.73,1737.800048828125,10167.2685546875,246.991760327
2020-06-02,2,3080.82,1725.199951171875,9529.8037109375,237.219061533
2020-06-03,3,3122.87,1697.800048828125,9656.7177734375,244.179324047
2020-06-04,4,3112.35,1718.9000244140625,9800.63671875,244.426387575
2020-06-05,5,3193.93,1676.199951171875,9665.533203125,241.221991758
2020-06-08,1,3232.39,1698.300048828125,9771.4892578125,246.309898559
2020-06-09,2,3207.18,1714.699951171875,9795.7001953125,244.911453825
2020-06-10,3,3190.14,1713.300048828125,9870.0947265625,247.444943732
2020-06-11,4,3002.1,1732.0,9321.78125,231.702669421
2020-06-12,5,3041.31,1729.300048828125,9480.84375,237.493210284
2020-06-15,1,3066.59,1720.300048828125,9450.7021484375,229.928901759
2020-06-16,2,3124.74,1729.5999755859375,9538.0244140625,234.416174104
2020-06-17,3,3113.49,1729.199951171875,9480.2548828125,233.028279483
2020-06-18,4,3115.34,1724.800048828125,9411.8408203125,232.101162633
2020-06-19,5,3097.74,1745.9000244140625,9288.0185546875,227.138289785
2020-06-22,1,3117.86,1756.699951171875,9648.7177734375,242.53319314
2020-06-23,2,3131.29,1772.0999755859375,9629.658203125,244.142144306
2020-06-24,3,3050.33,1765.800048828125,9313.6103515625,235.772462091
2020-06-25,4,3083.76,1762.0999755859375,9264.8134765625,232.944486695
2020-06-26,5,3009.05,1772.5,9162.91796875,229.66803925
2020-06-29,1,3053.24,1774.800048828125,9190.8544921875,228.194866701
2020-06-30,2,3100.29,1793.0,9137.9931640625,226.314997358
2020-07-01,3,3115.86,1773.199951171875,9228.3251953125,231.113421712
2020-07-02,4,3130.01,1784.0,9123.41015625,229.392201582
2020-07-06,1,3179.72,1788.5,9375.474609375,241.510225122
2020-07-07,2,3145.32,1804.199951171875,9252.27734375,239.075528329
2020-07-08,3,3169.94,1815.5,9428.3330078125,246.670015358
2020-07-09,4,3152.05,1799.199951171875,9277.9677734375,243.015967829
2020-07-10,5,3185.04,1798.199951171875,9278.8076171875,240.984985207
2020-07-13,1,3155.22,1811.0,9243.6142578125,239.60458484
2020-07-14,2,3197.52,1810.5999755859375,9243.2138671875,240.211494177
2020-07-15,3,3226.56,1811.4000244140625,9192.8369140625,238.423526948
2020-07-16,4,3215.57,1798.699951171875,9132.2275390625,233.640883013
2020-07-17,5,3224.73,1808.300048828125,9151.392578125,232.773085613
2020-07-20,1,3251.84,1815.9000244140625,9164.2314453125,236.153167708
2020-07-21,2,3257.3,1842.4000244140625,9374.8876953125,245.01672849
2020-07-22,3,3276.02,1864.0999755859375,9525.36328125,262.190656292
2020-07-23,4,3235.66,1889.0999755859375,9581.072265625,274.689049046
2020-07-24,5,3215.63,1897.300048828125,9536.892578125,279.215409484
2020-07-27,1,3239.41,1931.0,10990.873046875,321.514088181
2020-07-28,2,3218.44,1944.699951171875,10912.8232421875,316.657252341
2020-07-29,3,3258.44,1953.5,11100.4677734375,318.190884419
2020-07-30,4,3246.22,1942.300048828125,11111.2138671875,334.586629282
2020-07-31,5,3271.12,1962.800048828125,11323.466796875,345.554649307
2020-08-03,1,3294.61,1966.0,11246.3486328125,386.295173437
2020-08-04,2,3306.51,2001.199951171875,11205.892578125,389.875485136
2020-08-05,3,3327.77,2031.0999755859375,11747.0224609375,401.59058634
2020-08-06,4,3349.16,2051.5,11779.7734375,394.961957147
2020-08-07,5,3351.28,2010.0999755859375,11601.47265625,379.512855039
2020-08-10,1,3360.47,2024.4000244140625,11878.111328125,395.887569508
2020-08-11,2,3333.69,1932.5999755859375,11410.525390625,380.384068285
2020-08-12,3,3380.35,1934.9000244140625,11584.9345703125,391.024162058
2020-08-13,4,3373.43,1956.699951171875,11784.1376953125,394.3667405
